"incident_date","incident_datetime","analysis_neighborhood","incident_category","incident_category","resolution","police_district","incident_description","incident_number"
"2023-01-01 00:00:00","2023-01-01 16:52:00","Japantown","Robbery","Robbery","Cite or Arrest Adult","Northern","Robbery, Att., W/ Knife","220896221"
"2023-01-01 00:00:00","2023-01-01 16:52:00","Japantown","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Northern","Resisting, Delaying, or Obstructing  Peace Officer Duties","220896221"
"2023-01-01 00:00:00","2023-01-01 16:52:00","Japantown","Weapons Offense","Weapons Offense","Cite or Arrest Adult","Northern","Weapon, Carrying Concealed","220896221"
"2023-01-01 00:00:00","2023-01-01 16:55:00","Chinatown","Non-Criminal","Non-Criminal","Open or Active","Central","Mental Health Detention","230001692"
"2023-01-01 00:00:00","2023-01-01 17:00:00","Western Addition","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Northern","Vehicle, Stolen, Auto","230006501"
"2023-01-01 00:00:00","2023-01-01 17:00:00","Inner Sunset","Larceny Theft","Larceny Theft","Open or Active","Taraval","License Plate, Stolen","230005359"
"2023-01-01 00:00:00","2023-01-01 17:00:00","Outer Mission","Larceny Theft","Larceny Theft","Open or Active","Ingleside","License Plate, Stolen","230004157"
"2023-01-01 00:00:00","2023-01-01 17:00:00","Mission","Larceny Theft","Larceny Theft","Open or Active","Mission","Theft, Pickpocket, >$950","230003591"
"2023-01-01 00:00:00","2023-01-01 17:22:00","Haight Ashbury","Weapons Carrying Etc","Weapons Carrying Etc","Cite or Arrest Adult","Park","Firearm, Loaded, in Vehicle, Possession or Use","230001909"
"2023-01-01 00:00:00","2023-01-01 17:22:00","Haight Ashbury","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Park","Evading a Police Officer Recklessly","230001909"
"2023-01-01 00:00:00","2023-01-01 17:22:00","Haight Ashbury","Larceny Theft","Larceny Theft","Cite or Arrest Adult","Park","Burglary, Vehicle (Arrest made)","230001909"
"2023-01-01 00:00:00","2023-01-01 17:25:00","Hayes Valley","Robbery","Robbery","Open or Active","Northern","Robbery, Att., W/ Force","230001777"
"2023-01-01 00:00:00","2023-01-01 17:25:00","Hayes Valley","Other Miscellaneous","Other Miscellaneous","Open or Active","Northern","Conspiracy","230001777"
"2023-01-01 00:00:00","2023-01-01 17:25:00","Hayes Valley","Robbery","Robbery","Open or Active","Northern","Robbery, W/ Force","230001777"
"2023-01-01 00:00:00","2023-01-01 17:25:00","Hayes Valley","Other Miscellaneous","Other Miscellaneous","Open or Active","Northern","Conspiracy","230001777"
"2023-01-01 00:00:00","2023-01-01 17:30:00","Sunset/Parkside","Recovered Vehicle","Recovered Vehicle","Open or Active","Taraval","Vehicle, Recovered, Auto","220864513"
"2023-01-01 00:00:00","2023-01-01 17:35:00","Haight Ashbury","Non-Criminal","Non-Criminal","Open or Active","Park","Dog, Bite or Attack","230006636"
"2023-01-01 00:00:00","2023-01-01 17:35:00","Haight Ashbury","Non-Criminal","Non-Criminal","Open or Active","Park","Dog, Bite or Attack","230006636"
"2023-01-01 00:00:00","2023-01-01 17:42:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Cocaine, Base/rock, Possession For Sale","230001818"
"2023-01-01 00:00:00","2023-01-01 17:42:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Controlled Substance, Possession For Sale","230001818"
"2023-01-01 00:00:00","2023-01-01 17:42:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Methamphetamine, Possession For Sale","230001818"
"2023-01-01 00:00:00","2023-01-01 17:45:00","Marina","Malicious Mischief","Malicious Mischief","Open or Active","Northern","Malicious Mischief, Vandalism to Vehicle","230002208"
"2023-01-01 00:00:00","2023-01-01 17:58:00","Bernal Heights","Robbery","Robbery","Open or Active","Ingleside","Shoplifting, Force against Agent","230001852"
"2023-01-01 00:00:00","2023-01-01 18:00:00","Pacific Heights","Suspicious Occ","Suspicious Occ","Open or Active","Northern","Suspicious Occurrence","230002123"
"2023-01-01 00:00:00","2023-01-01 18:00:00","Lakeshore","Larceny Theft","Larceny Theft","Open or Active","Taraval","Theft, From Locked Vehicle, <$50","230005810"
"2023-01-01 00:00:00","2023-01-01 18:00:00","Pacific Heights","Suspicious Occ","Suspicious Occ","Open or Active","Northern","Suspicious Occurrence","230002123"
"2023-01-01 00:00:00","2023-01-01 18:00:00","Lakeshore","Larceny Theft","Larceny Theft","Open or Active","Taraval","Theft, Vehicle Strip, $200-$950","230005810"
"2023-01-01 00:00:00","2023-01-01 18:10:00","South of Market","Burglary","Burglary","Open or Active","Central","Burglary, Store, Unlawful Entry","230003701"
"2023-01-01 00:00:00","2023-01-01 18:14:00","North Beach","Robbery","Robbery","Open or Active","Central","Shoplifting, Force against Agent","230001896"
"2023-01-01 00:00:00","2023-01-01 18:23:00","Nob Hill","Assault","Assault","Open or Active","Northern","Battery","230001965"
"2023-01-01 00:00:00","2023-01-01 18:23:00","Outer Mission","Non-Criminal","Non-Criminal","Open or Active","Ingleside","Mental Health Detention","230001874"
"2023-01-01 00:00:00","2023-01-01 18:23:00","Nob Hill","Robbery","Robbery","Open or Active","Northern","Robbery, Att., W/ Force","230001965"
"2023-01-01 00:00:00","2023-01-01 18:26:00","Bayview Hunters Point","Traffic Violation Arrest","Traffic Violation Arrest","Open or Active","Bayview","Traffic Violation Arrest","230001915"
"2023-01-01 00:00:00","2023-01-01 18:26:00","Bayview Hunters Point","Other Miscellaneous","Other Miscellaneous","Open or Active","Bayview","Driving, No License Issued","230001915"
"2023-01-01 00:00:00","2023-01-01 18:30:00","Financial District/South Beach","Larceny Theft","Larceny Theft","Open or Active","Southern","Theft, From Locked Vehicle, $50-$200","230002189"
"2023-01-01 00:00:00","2023-01-01 18:30:00","Russian Hill","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, From Locked Vehicle, >$950","230002446"
"2023-01-01 00:00:00","2023-01-01 18:30:00","Bayview Hunters Point","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Bayview","Vehicle, Stolen, Auto","230003450"
"2023-01-01 00:00:00","2023-01-01 18:30:00","Japantown","Larceny Theft","Larceny Theft","Open or Active","Northern","Theft, From Locked Vehicle, >$950","230002402"
"2023-01-01 00:00:00","2023-01-01 18:37:00","Outer Mission","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Ingleside","Driving, No License Issued","230001971"
"2023-01-01 00:00:00","2023-01-01 18:41:00","Tenderloin","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","Tenderloin","Miscellaneous Investigation","230002587"
"2023-01-01 00:00:00","2023-01-01 18:43:00","Bayview Hunters Point","Non-Criminal","Non-Criminal","Open or Active","Bayview","Aided Case","230001921"
"2023-01-01 00:00:00","2023-01-01 18:43:00","Bayview Hunters Point","Fire Report","Fire Report","Open or Active","Bayview","Fire Report","230001921"
"2023-01-01 00:00:00","2023-01-01 18:52:00","Potrero Hill","Other Offenses","Other Offenses","Cite or Arrest Adult","Bayview","License Plate, Recovered","220864046"
"2023-01-01 00:00:00","2023-01-01 18:56:00","Castro/Upper Market","Non-Criminal","Non-Criminal","Open or Active","Mission","Mental Health Detention","230002145"
"2023-01-01 00:00:00","2023-01-01 19:00:00","Mission","Other Miscellaneous","Other Miscellaneous","Open or Active","Mission","Investigative Detention","230002054"
"2023-01-01 00:00:00","2023-01-01 19:00:00","Mission","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Mission","Vehicle, Stolen, Auto","230002515"
"2023-01-01 00:00:00","2023-01-01 19:00:00","Tenderloin","Assault","Assault","Cite or Arrest Adult","Tenderloin","Assault, Aggravated, W/ Force","230002195"
"2023-01-01 00:00:00","2023-01-01 19:00:00","Tenderloin","Robbery","Robbery","Cite or Arrest Adult","Tenderloin","Robbery, W/ Force","230002195"
"2023-01-01 00:00:00","2023-01-01 19:00:00","Marina","Larceny Theft","Larceny Theft","Open or Active","Northern","Theft, From Locked Vehicle, >$950","236000301"
"2023-01-01 00:00:00","2023-01-01 19:10:00","Japantown","Larceny Theft","Larceny Theft","Open or Active","Northern","Theft, From Locked Vehicle, <$50","230002060"
"2023-01-01 00:00:00","2023-01-01 19:20:00","South of Market","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Southern","Vehicle, Stolen, Auto","230002098"
"2023-01-01 00:00:00","2023-01-01 19:24:00","Haight Ashbury","Assault","Assault","Open or Active","Northern","Battery","230002139"
"2023-01-01 00:00:00","2023-01-01 19:28:00","Nob Hill","Assault","Assault","Open or Active","Central","Battery","230002082"
"2023-01-01 00:00:00","2023-01-01 19:48:00","Bernal Heights","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Bayview","Trespassing","230002167"
"2023-01-01 00:00:00","2023-01-01 20:00:00","Lakeshore","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Taraval","Vehicle, Stolen, Auto","230006426"
"2023-01-01 00:00:00","2023-01-01 20:00:00","South of Market","Larceny Theft","Larceny Theft","Open or Active","Southern","Theft, Bicycle, $200-$950","230005202"
"2023-01-01 00:00:00","2023-01-01 20:00:00","Russian Hill","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, From Locked Vehicle, >$950","230002264"
"2023-01-01 00:00:00","2023-01-01 20:00:00","Bayview Hunters Point","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Bayview","Vehicle, Stolen, Auto","230004000"
"2023-01-01 00:00:00","2023-01-01 20:00:00","Mission","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Southern","Vehicle, Stolen, Auto","230002377"
"2023-01-01 00:00:00","2023-01-01 20:44:00","Mission","Drug Offense","Drug Offense","Cite or Arrest Adult","Mission","Narcotics Paraphernalia, Possession of","230002292"
"2023-01-01 00:00:00","2023-01-01 20:44:00","Mission","Offences Against The Family And Children","Offences Against The Family And Children","Cite or Arrest Adult","Mission","Violation of Restraining Order","230002292"
"2023-01-01 00:00:00","2023-01-01 20:50:00","Twin Peaks","Larceny Theft","Larceny Theft","Open or Active","Park","Theft, From Unlocked Vehicle, $200-$950","230002333"
"2023-01-01 00:00:00","2023-01-01 20:50:00","Russian Hill","Larceny Theft","Larceny Theft","Open or Active","Northern","Theft, From Building, >$950","230002258"
"2023-01-01 00:00:00","2023-01-01 21:00:00","Inner Sunset","Burglary","Burglary","Open or Active","Taraval","Burglary, Hot Prowl, Forcible Entry","230004129"
"2023-01-01 00:00:00","2023-01-01 21:00:00","Castro/Upper Market","Malicious Mischief","Malicious Mischief","Open or Active","Park","Malicious Mischief, Vandalism to Property","230002474"
"2023-01-01 00:00:00","2023-01-01 21:10:00","Tenderloin","Assault","Assault","Open or Active","Northern","Battery","230002355"
"2023-01-01 00:00:00","2023-01-01 21:10:00","Tenderloin","Malicious Mischief","Malicious Mischief","Open or Active","Northern","Malicious Mischief, Vandalism to Property","230002355"
"2023-01-01 00:00:00","2023-01-01 21:15:00","Chinatown","Assault","Assault","Open or Active","Central","Battery, Sexual","230002509"
"2023-01-01 00:00:00","2023-01-01 21:20:00","Russian Hill","Non-Criminal","Non-Criminal","Open or Active","Central","Found  Property","230002452"
"2023-01-01 00:00:00","2023-01-01 21:36:00","Tenderloin","Non-Criminal","Non-Criminal","Open or Active","Tenderloin","Found  Property","230002311"
"2023-01-01 00:00:00","2023-01-01 21:45:00","Oceanview/Merced/Ingleside","Larceny Theft","Larceny Theft","Open or Active","Taraval","Theft, From Unlocked Vehicle, >$950","236000367"
"2023-01-01 00:00:00","2023-01-01 22:00:00","Bayview Hunters Point","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Bayview","Vehicle, Stolen, Auto","230003137"
"2023-01-01 00:00:00","2023-01-01 22:00:00","Tenderloin","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Central","Identification To Peace Officer, False","220803630"
"2023-01-01 00:00:00","2023-01-01 22:00:00","Tenderloin","Burglary","Burglary","Cite or Arrest Adult","Central","Burglary, Other Bldg., Forcible Entry","220803630"
"2023-01-01 00:00:00","2023-01-01 22:00:00","Oceanview/Merced/Ingleside","Larceny Theft","Larceny Theft","Open or Active","Ingleside","License Plate, Stolen","230005882"
"2023-01-01 00:00:00","2023-01-01 22:00:00","Tenderloin","Warrant","Warrant","Cite or Arrest Adult","Central","Warrant Arrest, Enroute To Outside Jurisdiction","220803630"
"2023-01-01 00:00:00","2023-01-01 22:00:00","Nob Hill","Lost Property","Lost Property","Open or Active","Tenderloin","Lost Property","230005064"
"2023-01-01 00:00:00","2023-01-01 22:06:00","South of Market","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Southern","Resisting, Delaying, or Obstructing  Peace Officer Duties","230002383"
"2023-01-01 00:00:00","2023-01-01 22:06:00","South of Market","Warrant","Warrant","Cite or Arrest Adult","Southern","Warrant Arrest, Enroute To Outside Jurisdiction","230002383"
"2023-01-01 00:00:00","2023-01-01 22:06:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Southern","Narcotics Paraphernalia, Possession of","230002383"
"2023-01-01 00:00:00","2023-01-01 22:22:00","Mission","Malicious Mischief","Malicious Mischief","Open or Active","Mission","Malicious Mischief, Breaking Windows","230002430"
"2023-01-01 00:00:00","2023-01-01 22:22:00","Mission","Assault","Assault","Open or Active","Mission","Battery","230002430"
"2023-01-01 00:00:00","2023-01-01 22:26:00","South of Market","Motor Vehicle Theft","Motor Vehicle Theft","Cite or Arrest Adult","Tenderloin","Vehicle, Recovered, Stolen outside SF","230002424"
"2023-01-01 00:00:00","2023-01-01 22:46:00","Tenderloin","Recovered Vehicle","Recovered Vehicle","Cite or Arrest Adult","Tenderloin","Vehicle, Recovered, Auto","230002468"
"2023-01-01 00:00:00","2023-01-01 23:00:00","North Beach","Disorderly Conduct","Disorderly Conduct","Open or Active","Central","Terrorist Threats","230002480"
"2023-01-01 00:00:00","2023-01-01 23:00:00","Lakeshore","Burglary","Burglary","Open or Active","Taraval","Burglary, Other Bldg. Under Constr., Forcible Entry","230002844"
"2023-01-01 00:00:00","2023-01-01 23:00:00","Financial District/South Beach","Non-Criminal","Non-Criminal","Open or Active","Central","Mental Health Detention","230002559"
"2023-01-01 00:00:00","2023-01-01 23:10:00","Tenderloin","Other","Other","Open or Active","Tenderloin","Death Report, Cause Unknown","230002496"
"2023-01-01 00:00:00","2023-01-01 23:10:00","West of Twin Peaks","Non-Criminal","Non-Criminal","Open or Active","Ingleside","Mental Health Detention","230002537"
"2023-01-01 00:00:00","2023-01-01 23:25:00","Japantown","Other Miscellaneous","Other Miscellaneous","Open or Active","Northern","Investigative Detention","230002606"
"2023-01-01 00:00:00","2023-01-01 23:25:00","Japantown","Other Miscellaneous","Other Miscellaneous","Open or Active","Northern","Trespassing","230002606"
"2023-01-01 00:00:00","2023-01-01 23:55:00","Mission","Malicious Mischief","Malicious Mischief","Open or Active","Mission","Malicious Mischief, Graffiti, Real or Personal Property","230002565"
"2023-01-01 00:00:00","2023-01-01 23:55:00","Mission","Malicious Mischief","Malicious Mischief","Open or Active","Mission","Malicious Mischief, Vandalism to Vehicle","230002565"
"2023-01-01 00:00:00","2023-01-01 23:56:00","Visitacion Valley","Recovered Vehicle","Recovered Vehicle","Open or Active","Ingleside","Vehicle, Recovered, Auto","230002543"
"2023-01-02 00:00:00","2023-01-02 00:00:00","Sunset/Parkside","Larceny Theft","Larceny Theft","Open or Active","Taraval","Theft, From Unlocked Vehicle, >$950","236000373"
"2023-01-02 00:00:00","2023-01-02 00:00:00","Bayview Hunters Point","Fraud","Fraud","Open or Active","Bayview","Access Card, incl. Credit, Phone, ATM, Fraudulent Use of","230005898"
"2023-01-02 00:00:00","2023-01-02 00:25:00","North Beach","Non-Criminal","Non-Criminal","Open or Active","Central","Aided Case","230002684"
"2023-01-02 00:00:00","2023-01-02 00:34:00","Tenderloin","Assault","Assault","Open or Active","Tenderloin","Battery","230002612"
"2023-01-02 00:00:00","2023-01-02 00:50:00","Nob Hill","Non-Criminal","Non-Criminal","Open or Active","Central","Aided Case","230002640"
"2023-01-02 00:00:00","2023-01-02 01:04:00","Excelsior","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","Ingleside","Miscellaneous Investigation","230002656"
"2023-01-02 00:00:00","2023-01-02 01:31:00","Mission","Assault","Assault","Open or Active","Mission","Assault, Aggravated, W/ Other Weapon","230002662"
"2023-01-02 00:00:00","2023-01-02 01:42:00","Mission","Assault","Assault","Open or Active","Mission","Assault, Aggravated, W/ Force","230002678"
